HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE1,RASSE1_MISCHLING,RASSE2,RASSE2_MISCHLING,RASSENTYP,GEBURTSJAHR_HUND,GESCHLECHT_HUND,HUNDEFARBE
87091,"31-40","m",12,"121","American Staffordshire Terrier",,,,"II",2002,"m","beige/weiss"
87104,"31-40","w",11,"119","Pekingese",,,,"K",2001,"m","braun"
87104,"31-40","w",11,"119","Pekingese",,,,"K",2002,"w","braun"
87109,"61-70","w",2,"24","Grosspudel",,,,"I",2015,"w","weiss/creme"
87112,"51-60","w",10,"102","Yorkshire Terrier","Mischling",,,"K",2002,"w","braun/schwarz"
87114,"41-50","w",2,"21","Mischling klein",,,,"K",2002,"w","hellbraun"
87117,"61-70","w",10,"101","Jack Russel Terrier",,,,"K",2001,"w","schwarz/weiss"
87118,"51-60","w",9,"91","Pudel",,"Chihuahua",,"K",2011,"w","grau/braun"
87123,"51-60","w",3,"33","Mischling klein",,,,"K",2004,"m","schwarz"
87141,"41-50","m",10,"102","Parson Jack Russell Terrier",,,,"K",2002,"w","tricolor"
87143,"41-50","m",12,"122","Malteser",,,,"K",2003,"m","weiss"
87145,"71-80","m",2,"24","Flat Coated Retriever",,,,"I",2014,"w","schwarz"
87149,"31-40","w",11,"119","Continental Bulldog",,,,"I",2009,"w","gestromt"
87153,"51-60","w",9,"92","Bolonka Zwetna",,,,"K",2012,"w","black/tan"
87158,"31-40","w",2,"23","Mischling klein",,,,"K",2009,"w","hellbraun"
87158,"31-40","w",2,"23","Labrador Retriever",,"Boxer",,"I",2004,"w","tricolor"
87158,"31-40","w",2,"23","Collie","Mischling",,,"I",2000,"w","schwarz/braun"
87159,"51-60","w",8,"82","Rauhaar Dackel",,,,"K",2002,"m","saufarben"
87159,"51-60","w",8,"82","Zwergrauhaardackel",,,,"K",2012,"m","saufarben"
87159,"51-60","w",8,"82","Dachshund",,,,"K",2014,"w","sandfarbig"
87166,"31-40","w",11,"111","Boxer","Mischling",,,"I",2002,"w","schwarz/braun/weiss"
87172,"51-60","w",10,"102","Parson Russell Terrier",,,,"K",2015,"w","tricolor"
87174,"31-40","m",9,"92","Mischling klein",,,,"K",2004,"w","braun/weiss"
87181,"51-60","w",7,"74","Chow Chow",,,,"I",2002,"m","braun"
87184,"41-50","w",11,"111","Rhodesian Ridgeback",,,,"I",2002,"w","hellbraun"
87185,"51-60","w",9,"91","Boxer",,,,"I",2014,"w","braun"
87201,"41-50","w",7,"71","Jack Russel Terrier",,,,"K",2012,"m","tricolor"
87210,"31-40","m",10,"101","Mischling klein",,,,"K",2002,"m","schwarz"
87210,"31-40","m",10,"101","Mischling klein",,,,"K",2002,"m","beige/braun/schwarz"
87212,"41-50","w",11,"119","Mischling klein",,,,"K",2002,"m","weiss/braun"
87217,"41-50","m",11,"111","Zwergpudel",,,,"K",1999,"w","schwarz"
87218,"61-70","w",3,"34","Boxer",,"Schäfer",,"I",2011,"w","braun/schwarz/weiss"
87218,"61-70","w",3,"34","Deutscher Schäfer",,,,"I",2010,"w","braun/schwarz"
87219,"51-60","w",10,"101","Pudel",,,,,2002,"w","schwarz"
87222,"51-60","m",7,"71","Mischling klein",,,,"K",2002,"m","schwarz/weiss"
87241,"31-40","w",2,"24","Mischling klein",,,,"K",2001,"w","braun/schwarz"
87247,"61-70","m",9,"92","Schnauzer","Mischling",,,"I",2004,"m","schwarz/braun"
87249,"31-40","w",12,"121","Labrador Retriever",,,,"I",2012,"m","schwarz"
87252,"71-80","w",11,"119","Border Collie",,,,"I",2002,"w","weiss/braun"
87257,"61-70","m",7,"74","Mischling klein",,,,"K",2003,"m","schwarz/braun"
87259,"61-70","w",6,"63","West Highland White Terrier",,,,"K",2003,"m","weiss"
87265,"71-80","w",11,"119","Jack Russel Terrier",,,,"K",2003,"m","tricolor"
87277,"31-40","m",9,"91","Dogo Argentino",,,,"I",2003,"m","weiss"
87281,"51-60","w",12,"121","West Highland White Terrier","Mischling",,,"K",2003,"w","weiss"
87284,"41-50","w",11,"111","Border Terrier",,,,"K",2003,"m","rot/braun"
87285,"71-80","w",7,"71","Cavalier King Charles Spaniel",,,,"K",2003,"m","tricolor"
87285,"71-80","w",7,"71","Cavalier King Charles Spaniel",,,,"K",2002,"m","weiss/braun"
87289,"51-60","w",7,"74","Mittelschnauzer",,,,"I",2001,"m","schwarz"
87295,"41-50","w",12,"121","English Cocker Spaniel",,,,"K",2003,"w","hellbraun"
87297,"41-50","w",7,"71","Bolonka Zwetna",,,,"K",2014,"m","braun/beige"
87297,"41-50","w",7,"71","Russischer Terrier",,,,"I",2009,"w","schwarz"
87299,"61-70","m",7,"74","Lagotto Romagnolo",,,,"I",2003,"w","weiss/braun"
87304,"41-50","m",11,"119","Jack Russel Terrier","Mischling",,,"K",2004,"w","beige/weiss"
87305,"51-60","w",2,"21","Foxterrier",,,,"K",1999,"w","braun/weiss"
87307,"31-40","w",6,"61","Border Collie","Mischling",,,"I",2009,"w","schwarz/weiss"
87309,"51-60","w",7,"74","Berger des Pyrenées",,,,"I",2010,"m","beige"
87316,"61-70","w",6,"63","Jack Russel Terrier",,,,"K",2003,"m","tricolor"
87318,"61-70","w",11,"119","Jack Russel Terrier","Mischling",,,"K",2002,"m","weiss/braun"
87331,"31-40","w",11,"115","Rhodesian Ridgeback",,,,"I",2014,"m","weizen"
87334,"61-70","m",9,"92","Labrador Retriever",,,,"I",2004,"m","schwarz"
87335,"41-50","m",5,"52","Labrador Retriever",,,,"I",2003,"m","braun"
87342,"71-80","m",4,"42","Cocker Spaniel",,,,"K",2003,"w","schwarz"
87346,"71-80","w",10,"101","Mittelpudel",,,,"K",2011,"w","schwarz"
87347,"31-40","m",2,"24","Jack Russel Terrier",,,,"K",2010,"m","tricolor"
87348,"31-40","w",9,"92","Mischling klein",,,,"K",2003,"m","braun/schwarz"
87349,"41-50","w",4,"41","Berger des Pyrenées",,,,"I",2003,"m","grau/schwarz"
87353,"71-80","m",7,"71","Volpino","Mischling",,,"K",1999,"w","braun/schwarz"
87356,"51-60","w",2,"21","Mischling klein",,,,"K",2003,"m","schwarz/weiss"
87360,"61-70","m",12,"122","Beagle",,,,"K",2003,"w","tricolor"
87362,"41-50","m",10,"101","Irish Terrier",,,,"I",2015,"m","beige/braun"
87369,"31-40","m",3,"31","Spitz","Mischling",,,"K",2003,"m","schwarz"
87373,"61-70","m",2,"24","Labrador Retriever",,,,"I",2003,"m","schwarz"
87375,"61-70","w",7,"74","Cairn Terrier",,,,"K",2003,"m","grau/braun"
87376,"61-70","m",12,"123","Spitz",,,,"K",2003,"m","weiss"
87377,"61-70","m",7,"73","Mischling klein",,,,"K",2003,"m","hellbraun"
87385,"81-90","w",2,"23","Pudel",,,,,2004,"w","schwarz"
87385,"81-90","w",2,"23","Pudel",,,,,2011,"m","schwarz"
87385,"81-90","w",2,"23","Pudel",,,,,2011,"m","weiss"
87386,"41-50","m",8,"83","Shih Tzu",,,,"K",2003,"w","tricolor"
87387,"61-70","w",3,"31","Pekingese",,,,"K",2010,"m","rot/braun"
87389,"31-40","w",6,"63","Prager Rattler",,,,"K",2008,"m","black/tan"
87389,"31-40","w",6,"63","Prager Rattler",,,,"K",2007,"w","black/tan"
87393,"51-60","w",10,"101","Mittelpudel",,,,"K",2015,"m","schwarz/silber"
87394,"51-60","m",9,"92","Bolonka Zwetna",,,,"K",2014,"w","schwarz/weiss"
87398,"71-80","w",4,"42","Chihuahua",,,,"K",2003,"m","beige"
87406,"71-80","w",10,"102","Terrier",,,,,2002,"m","weiss"
87408,"41-50","m",11,"119","Mischling klein",,,,"K",2002,"w","braun"
87413,"61-70","w",7,"71","Soft Coated Wheaten Terrier",,,,"I",2003,"w","weiss/beige"
87420,"81-90","w",12,"122","Labrador Retriever",,,,"I",2003,"m","gelb"
87422,"61-70","w",11,"115","Mischling klein",,,,"K",2003,"w","braun/weiss"
87424,"51-60","w",6,"61","Jack Russel Terrier","Mischling",,,"K",2003,"m","schwarz/weiss"
87431,"31-40","w",9,"91","American Bulldog",,,,"I",2012,"m","schwarz/weiss"
87433,"71-80","m",3,"33","Appenzeller","Mischling",,,"I",2003,"w","tricolor"
87435,"61-70","w",4,"41","Ratenero Bodeguero",,,,"I",2008,"m","weiss/schwarz"
87437,"51-60","m",3,"33","Chihuahua","Mischling",,,"K",2003,"m","braun"
87438,"51-60","w",6,"63","Coton de Tulear",,,,"K",2003,"w","weiss/braun"
87440,"51-60","w",3,"34","Labrador Retriever",,,,"I",2003,"m","blondfarben"
87447,"51-60","w",11,"115","Terrier","Mischling",,,,2002,"w","braun"
87447,"51-60","w",11,"115","American Staffordshire Terrier","Mischling",,,"II",2008,"m","gestromt"
87457,"51-60","m",11,"119","Zwergpudel",,,,"K",2009,"w","weiss"
87459,"71-80","m",6,"61","Jack Russel Terrier",,,,"K",2003,"m","weiss/rot"
87461,"61-70","w",11,"111","Zwergpudel",,,,"K",2003,"m","schwarz"
87463,"51-60","m",9,"91","Rottweiler",,"American Staffordshire Terrier",,"II",2002,"m","schwarz"
87468,"61-70","w",7,"71","Mischling klein",,,,"K",2002,"w","schwarz/beige"
87473,"71-80","m",9,"91","Mischling klein",,,,"K",2010,"w","rehbraun"
87478,"51-60","w",12,"122","Griffon",,,,"I",2011,"m","black/tan"
87480,"61-70","w",2,"21","Mischling klein",,,,"K",2003,"w","schwarz/braun/weiss"
87481,"51-60","m",7,"74","Mischling klein",,,,"K",2003,"m","schwarz/braun"
87482,"51-60","m",3,"31","Mischling klein",,,,"K",2003,"w","weiss"
87489,"51-60","w",6,"63","Welsh Corgi",,,,"K",2003,"w","schwarz/braun/weiss"
87494,"61-70","w",4,"42","Mischling klein",,,,"K",2010,"w","schwarz"
87499,"51-60","w",2,"23","Mischling klein",,,,"K",2003,"w","schwarz/braun"
87502,"51-60","w",2,"21","Labrador Retriever",,"Golden Retriever",,"I",2012,"w","schwarz"
87504,"51-60","w",7,"72","Labradoodle",,,,"I",2008,"w","braun"
87504,"51-60","w",7,"72","Mittelschnauzer",,,,"I",2012,"m","schwarz"
87504,"51-60","w",7,"72","Riesenschnauzer",,,,"I",2004,"w","schwarz"
87510,"51-60","m",11,"115","Magyar Viszla",,,,"I",2003,"m","gelb"
87512,"31-40","w",3,"34","Golden Retriever",,"Boxer",,"I",2005,"w","hellbraun"
87512,"31-40","w",3,"34","Mischling klein",,,,"K",2003,"w","schwarz"
87515,"51-60","w",9,"92","Pinscher","Mischling",,,"K",2003,"w","weiss/braun"
87518,"51-60","w",2,"21","Terrier","Mischling",,,,2003,"w","schwarz/weiss"
87519,"71-80","w",3,"31","Lhasa Apso",,,,"K",2013,"w","creme"
87519,"71-80","w",3,"31","Tibet Terrier",,,,"K",2003,"w","goldbraun"
87523,"61-70","w",8,"81","Berner Sennenhund",,,,"I",2007,"w","tricolor"
87524,"41-50","w",7,"72","Holländischer Schäfer",,,,"I",2014,"w","gestromt"
87526,"41-50","w",7,"74","Foxterrier",,,,"K",2005,"m","tricolor"
87527,"61-70","w",4,"42","Golden Retriever",,,,"I",2006,"w","golden"
87537,"31-40","m",9,"92","Dobermann",,,,"I",2003,"m","braun/rot"
87548,"51-60","w",2,"21","Mops",,,,"K",2007,"m","schwarz"
87548,"51-60","w",2,"21","West Highland White Terrier",,,,"K",2002,"w","weiss"
87551,"41-50","w",1,"11","Pointer","Mischling",,,"I",2012,"w","schwarz"
87560,"41-50","m",11,"119","Leonberger",,,,"I",2014,"m","braun/schwarz"
87565,"41-50","w",3,"33","Mischling klein",,,,"K",2003,"w","schwarz"
87574,"51-60","w",11,"119","Mischling klein",,,,"K",2003,"w","schwarz/weiss"
87579,"51-60","w",9,"92","Australian Shepherd",,,,"I",2003,"m","blue/merle"
87579,"51-60","w",9,"92","Australian Shepherd",,,,"I",2009,"w","rot"
87580,"71-80","m",7,"74","Mischling klein",,,,"K",2003,"w","braun/weiss"
87582,"31-40","m",4,"41","Labrador Retriever",,"Appenzeller",,"I",2003,"m","schwarz/weiss"
87584,"61-70","m",1,"11","Whippet","Mischling",,,"I",2002,"m","tricolor"
87585,"41-50","w",11,"119","Jack Russel Terrier",,"Chihuahua",,"K",2010,"w","tricolor"
87586,"71-80","w",8,"82","Mischling klein",,,,"K",2003,"w","rot/braun"
87590,"41-50","m",12,"123","Belgischer Schäfer","Mischling",,,"I",2001,"m","braun/schwarz"
87593,"71-80","m",10,"101","American Cocker Spaniel",,,,"K",2005,"w","blondfarben"
87596,"31-40","w",3,"31","Dalmatiner",,,,"I",2003,"w","weiss/schwarz"
87600,"41-50","m",10,"101","Labrador Retriever",,,,"I",2002,"m","schwarz"
87602,"31-40","w",7,"73","Parson Russell Terrier",,"Beagle",,"K",2008,"m","weiss/braun"
87604,"31-40","w",9,"91","Labrador Retriever",,,,"I",2013,"m","schwarz"
87612,"31-40","w",12,"122","Französische Bulldogge",,,,"K",2011,"w","creme"
87612,"31-40","w",12,"122","Yorkshire Terrier",,,,"K",2010,"w","braun/grau"
87612,"31-40","w",12,"122","Yorkshire Terrier",,,,"K",2003,"m","schwarz/braun"
87617,"51-60","w",12,"122","West Highland White Terrier",,,,"K",2003,"w","weiss"
87619,"51-60","w",10,"102","Schäfer",,"Schnauzer",,"I",2004,"m","braun/schwarz"
87623,"71-80","w",12,"122","Yorkshire Terrier",,,,"K",2006,"m","blue/tan"
87624,"41-50","m",9,"92","Berner Sennenhund",,"Labrador Retriever",,"I",2009,"w","tricolor"
87626,"61-70","m",12,"123","Labrador Retriever","Mischling",,,"I",2004,"m","hellbraun"
87631,"51-60","w",9,"92","Berger blanc Suisse",,,,"I",2012,"w","weiss"
87636,"51-60","w",10,"101","Sennenhund","Mischling",,,"I",2006,"m","tricolor"
87639,"41-50","w",9,"92","Italienisches Windspiel",,,,"K",2012,"w","rot/braun"
87643,"61-70","m",10,"101","Yorkshire Terrier",,,,"K",2003,"w","black/tan"
87648,"51-60","w",10,"101","Australian Shepherd",,,,"I",2003,"m","schwarz/grau/weiss"
87649,"61-70","m",3,"33","Labrador Retriever",,,,"I",2002,"w","blondfarben"
87650,"41-50","w",2,"21","Labrador Retriever",,,,"I",2003,"m","schwarz"
87653,"41-50","w",4,"42","Mischling klein",,,,"K",1999,"m","schwarz/braun/grau"
87657,"31-40","m",5,"52","West Highland White Terrier",,,,"K",2003,"m","weiss"
87660,"31-40","w",2,"24","Sennenhund",,"Labrador Retriever",,"I",2003,"w","braun/schwarz"
87668,"41-50","w",3,"31","Spinone","Mischling",,,"I",2002,"w","beige"
87668,"41-50","w",3,"31","Griffon",,,,"I",2009,"w","braun/schwarz/weiss"
87669,"41-50","m",8,"83","Vorstehhund","Mischling",,,"I",2003,"w","schwarz/braun"
87672,"51-60","w",7,"73","Bearded Collie",,,,"I",2003,"m","grau/weiss"
87675,"51-60","m",9,"92","Schäfer","Mischling",,,"I",2003,"m","rot/weiss"
87678,"61-70","m",7,"74","Eurasier",,,,"I",2003,"m","schwarz"
87702,"41-50","w",7,"71","Jack Russel Terrier",,,,"K",2002,"m","tricolor"
87707,"51-60","m",7,"71","Bergamasker",,,,"I",2015,"w","grau/weiss/schwarz"
87720,"71-80","w",11,"111","Kromfohrländer","Mischling",,,"I",2002,"w","weiss/braun"
87723,"41-50","m",12,"121","Deutsche Dogge",,,,"I",2012,"m","gelb"
87731,"51-60","w",7,"72","Labrador Retriever",,,,"I",2012,"m","braun"
87738,"31-40","w",10,"101","Chihuahua",,,,"K",2012,"m","blue/tan"
87738,"31-40","w",10,"101","Chihuahua",,,,"K",2008,"m","braun/schwarz"
87739,"81-90","m",7,"74","Jack Russel Terrier",,,,"K",2003,"m","weiss/braun"
87741,"31-40","w",7,"71","Labrador Retriever",,,,"I",2000,"w","hellbraun"
87754,"51-60","w",3,"33","Vizsla","Mischling",,,"I",2003,"w","braun"
87757,"41-50","w",7,"72","Bolonka Zwetna",,,,"K",2014,"m","schwarz/weiss"
87760,"51-60","m",9,"91","Beagle",,,,"K",2004,"m","tricolor"
87763,"61-70","m",11,"115","Entlebucher Sennenhund",,,,"I",2003,"m","schwarz/braun/weiss"
87772,"51-60","w",11,"111","Husky","Mischling",,,"I",2002,"w","weiss"
87773,"41-50","m",9,"92","Pudel",,,,,2003,"m","apricot"
87776,"51-60","w",7,"74","Yorkshire Terrier",,,,"K",2008,"w","black/tan"
87783,"41-50","m",9,"92","Yorkshire Terrier","Mischling",,,"K",2003,"w","braun/schwarz"
87788,"51-60","m",3,"34","Border Collie",,"Labrador Retriever",,"I",2002,"w","braun/weiss"
87796,"51-60","m",2,"24","Berner Sennenhund",,,,"I",2002,"w","schwarz/weiss"
87801,"51-60","m",11,"111","Mischling klein",,,,"K",2004,"m","hellbraun"
87803,"41-50","w",3,"34","Husky","Mischling",,,"I",2003,"w","weiss/braun"
87804,"71-80","w",11,"115","Border Terrier",,,,"K",2004,"w","blue/tan"
87807,"51-60","m",6,"61","Chihuahua",,,,"K",2003,"m","wildfarbig"
87816,"51-60","w",3,"33","Schäfer","Mischling",,,"I",2003,"w","braun"
87819,"61-70","w",7,"72","Jack Russel Terrier","Mischling",,,"K",1998,"m","rot/weiss"
87821,"51-60","m",11,"119","American Staffordshire Terrier",,,,"II",2004,"m","dunkel gestromt"
87828,"71-80","w",6,"63","Pudel","Mischling",,,,2009,"m","weiss"
87830,"61-70","m",11,"119","Mischling klein",,,,"K",2004,"w","braun/schwarz"
87832,"41-50","m",11,"119","Schäfer","Mischling",,,"I",2014,"m","schwarz"
87835,"51-60","w",12,"122","Mischling klein",,,,"K",2002,"w","grau/weiss/schwarz"
87839,"61-70","w",11,"119","Mischling klein",,,,"K",2004,"m","beige"
87855,"51-60","w",7,"74","Cairn Terrier",,,,"K",2002,"w","weizen"
87855,"51-60","w",7,"74","Cairn Terrier",,,,"K",2002,"w","dunkel gestromt"
87857,"31-40","w",11,"111","Appenzeller",,"Labrador Retriever",,"I",2002,"w","schwarz/weiss"
87859,"41-50","m",10,"102","Cairn Terrier",,,,"K",2003,"w","brindle"
87860,"61-70","m",7,"74","Welsh Springer Spaniel",,,,"I",2004,"w","rot/weiss"
87864,"61-70","w",9,"91","English Setter","Mischling",,,"I",2004,"w","beige/rot"
87865,"41-50","w",11,"119","Mischling klein",,,,"K",2002,"w","grau/weiss"
87868,"41-50","m",5,"51","Tervueren",,,,"I",2003,"m","rot/braun"
87869,"71-80","w",8,"83","Zwergpudel",,,,"K",1999,"m","grau"
87876,"41-50","m",9,"91","Terrier",,"Toy Pudel",,"K",2004,"w","schwarz"
87882,"41-50","w",2,"21","Mischling klein",,,,"K",2004,"m","schwarz/grau/weiss"
87889,"51-60","w",3,"33","Golden Retriever",,,,"I",2004,"w","golden"
87893,"51-60","w",5,"52","Shih Tzu",,,,"K",2003,"w","weiss/beige"
87899,"61-70","w",7,"72","Cairn Terrier",,,,"K",2004,"m","brindle"
87900,"51-60","m",10,"101","Dackel",,"Terrier",,"K",2003,"w","schwarz/braun/weiss"
87905,"51-60","w",6,"63","Coton de Tulear",,,,"K",2004,"m","weiss"
87908,"71-80","m",2,"23","West Highland White Terrier",,,,"K",2004,"w","weiss"
87909,"31-40","m",3,"33","Golden Retriever",,,,"I",2009,"m","braun"
87913,"41-50","w",12,"121","Shih Tzu",,,,"K",2005,"w","gold/weiss"
87913,"41-50","w",12,"121","Zwergpudel",,,,"K",2009,"w","braun"
87913,"41-50","w",12,"121","Mischling klein",,,,"K",2008,"w","braun/schwarz"
87913,"41-50","w",12,"121","Zwergpudel",,,,"K",2010,"m","schwarz"
87913,"41-50","w",12,"121","Mittelpudel",,,,"K",2012,"w","schwarz"
87916,"71-80","w",9,"92","Prager Rattler",,,,"K",2003,"m","schwarz"
87919,"31-40","w",5,"51","Podenco Ibicenco",,,,"I",2004,"w","weiss/braun"
87924,"61-70","m",12,"121","Appenzeller Sennenhund",,,,"I",2014,"w","tricolor"
87929,"41-50","w",9,"92","Mops",,,,"K",2009,"w","beige"
87931,"51-60","w",11,"119","Labrador Retriever",,"Golden Retriever",,"I",2004,"m","gelb"
87932,"51-60","m",10,"102","Riesenschnauzer",,,,"I",2004,"w","schwarz"
87938,"61-70","m",10,"101","Golden Retriever",,,,"I",2004,"m","golden"
87940,"71-80","m",7,"74","Labrador Retriever","Mischling",,,"I",2005,"m","schwarz"
87941,"71-80","w",7,"74","Border Terrier",,,,"K",2004,"w","blue/tan"
87942,"41-50","m",4,"42","Schäfer","Mischling",,,"I",2000,"w","schwarz/braun"
87943,"51-60","w",3,"33","Golden Retriever",,,,"I",2004,"w","beige"
87944,"51-60","w",2,"21","Continental Bulldog",,,,"I",2007,"w","gestromt"
87945,"31-40","w",1,"11","Mischling gross",,,,"I",2011,"w","braun"
87946,"51-60","w",4,"44","Jack Russel Terrier",,,,"K",2002,"w","weiss/braun"
87947,"51-60","m",10,"102","Münsterländer",,,,"I",2004,"w","schwarz/weiss"
87948,"51-60","w",9,"92","Yorkshire Terrier",,,,"K",2006,"w","black/tan"
87948,"51-60","w",9,"92","Chihuahua",,,,"K",2009,"w","weiss"
87954,"51-60","m",8,"82","Lagotto Romagnolo",,,,"I",2004,"m","weiss/schwarz"
87956,"41-50","m",3,"33","Vizsla",,,,"I",2009,"m","braun"
87957,"71-80","w",8,"83","Riesenschnauzer",,,,"I",2013,"w","schwarz"
87961,"51-60","w",11,"115","Mischling klein",,,,"K",2004,"m","schwarz/weiss"
87964,"51-60","w",12,"122","Mischling klein",,,,"K",2004,"w","schwarz"
87965,"71-80","m",4,"44","Dackel","Mischling",,,"K",2005,"m","weiss/schwarz"
87966,"41-50","w",11,"115","Labrador Retriever",,"Appenzeller",,"I",2004,"w","schwarz/weiss/braun"
87977,"31-40","w",5,"51","Labrador Retriever","Mischling",,,"I",2002,"w","schwarz"
87978,"51-60","w",12,"122","Staffordshire Bull Terrier",,,,"II",2002,"w","beige/weiss"
87982,"41-50","m",12,"122","Yorkshire Terrier","Mischling",,,"K",2006,"w","schwarz/gelb"
87985,"41-50","m",7,"71","Whippet",,,,"I",2002,"w","schwarz"
87985,"41-50","m",7,"71","Galgo",,,,"I",2012,"w","braun gestromt"
87988,"51-60","w",6,"63","Labrador Retriever",,,,"I",2002,"m","schwarz"
87989,"71-80","w",6,"63","Beagle",,,,"K",2003,"m","schwarz/weiss/braun"
87990,"51-60","w",7,"72","Berger des Pyrenées",,,,"I",2004,"m","fauve"
87998,"41-50","w",1,"11","Boston Terrier",,,,"K",2004,"m","schwarz/weiss"
88012,"41-50","m",1,"12","Irish Terrier",,,,"I",2003,"m","rot"
88014,"31-40","m",3,"31","Terrier","Mischling",,,,2004,"m","braun"
88014,"31-40","m",3,"31","Mischling klein",,,,"K",2007,"m","weiss"
88016,"41-50","m",2,"24","Parson Jack Russell Terrier",,,,"K",2005,"w","weiss/beige"
88017,"31-40","m",9,"92","Mischling klein",,,,"K",2004,"m","schwarz/weiss"
88031,"51-60","w",2,"23","Parson Jack Russell Terrier",,,,"K",2004,"m","tricolor"
88032,"61-70","w",3,"34","Mischling klein",,,,"K",2007,"w","schwarz/braun"
88038,"51-60","m",11,"119","Appenzeller",,,,"I",2014,"w","tricolor"
88046,"51-60","w",6,"63","Deutscher Schäfer",,,,"I",2004,"w","grau/braun"
88052,"51-60","w",3,"31","Bergamasker","Mischling",,,"I",2010,"m","beige"
88053,"51-60","w",2,"23","Sennenhund","Mischling",,,"I",2012,"m","tricolor"
88061,"41-50","w",9,"91","Appenzeller Sennenhund",,,,"I",2004,"w","schwarz/braun/weiss"
88067,"21-30","w",12,"121","Rehpinscher",,,,"K",2009,"w","rehbraun"
88068,"61-70","m",9,"91","Border Terrier",,,,"K",2004,"m","rot/braun"
88071,"51-60","w",5,"52","Appenzeller",,,,"I",2004,"w","tricolor"
88077,"51-60","m",8,"81","Irish Setter","Mischling",,,"I",2004,"w","golden"
88081,"71-80","w",7,"74","Welsh Corgi",,,,"K",2004,"w","schwarz/weiss"
88082,"21-30","w",7,"74","Alaskan Malamute",,,,"I",2004,"w","schwarz/grau/weiss"
88084,"31-40","w",10,"101","Nova Scotia Duck Tolling Retriever",,,,"I",2004,"w","rot/weiss"
88087,"51-60","w",7,"74","Kromfohrländer",,,,"I",2004,"m","weiss/braun"
88095,"81-90","m",10,"101","Deutscher Schäfer",,,,"I",2004,"w","braun/schwarz"
88096,"71-80","m",10,"101","Labrador Retriever",,,,"I",2014,"m","schwarz"
88099,"61-70","w",10,"101","Mops",,,,"K",2003,"m","beige"
88101,"41-50","m",2,"24","Beagle",,,,"K",2013,"w","tricolor"
88101,"41-50","m",2,"24","Beagle",,,,"K",2004,"w","tricolor"
88108,"71-80","w",11,"111","Cairn Terrier",,,,"K",2004,"m","schwarz/rot"
88113,"71-80","w",7,"71","Zwergpudel",,,,"K",2013,"m","schwarz"
88113,"71-80","w",7,"71","Grosspudel",,,,"I",2008,"m","weiss"
88119,"61-70","w",2,"24","Jack Russel Terrier",,,,"K",2003,"m","tricolor"
88120,"51-60","m",8,"82","Golden Retriever",,,,"I",2002,"m","golden"
88132,"41-50","m",5,"52","Mischling klein",,,,"K",2004,"w","weiss/creme"
88133,"61-70","m",6,"63","Appenzeller Sennenhund","Mischling",,,"I",2010,"m","tricolor"
88137,"61-70","m",7,"73","Dachshund",,,,"K",2004,"m","schwarz/rot"
88138,"41-50","w",11,"119","Terrier","Mischling",,,,2004,"m","schwarz/weiss"
88143,"51-60","w",9,"91","Mittelpudel",,,,"K",2005,"m","schwarz"
88146,"61-70","m",1,"13","Terrier","Mischling",,,,2001,"m","schwarz"
88148,"41-50","w",4,"42","Mischling klein",,,,"K",2008,"m","beige"
88151,"71-80","w",12,"122","Chow Chow",,,,"I",2004,"w","braun"
88153,"41-50","m",11,"115","Labrador Retriever",,,,"I",2004,"m","gelb"
88158,"51-60","m",12,"122","Bergamasker","Mischling",,,"I",2008,"m","blue/merle"
88162,"51-60","m",9,"91","Mastiff","Mischling",,,"I",2009,"m","blondfarben"
88163,"41-50","w",10,"102","Mischling klein",,,,"K",2004,"w","braun"
88168,"71-80","m",7,"74","Deutscher Schäfer",,,,"I",2012,"w","schwarz/braun"
88172,"61-70","w",11,"111","Zwergpinscher",,,,"K",2004,"m","braun"
88177,"71-80","m",11,"111","Hovawart",,,,"I",2004,"w","schwarz/braun"
88178,"31-40","w",9,"92","Chihuahua",,,,"K",2013,"w","braun"
88178,"31-40","w",9,"92","Chihuahua",,,,"K",2010,"w","weiss"
88183,"51-60","w",8,"82","Malteser","Mischling",,,"K",2014,"m","weiss/beige"
88189,"71-80","w",8,"83","Golden Retriever",,,,"I",2004,"w","golden"
88190,"61-70","w",11,"115","Border Collie","Mischling",,,"I",2004,"w","schwarz/weiss/braun"
88190,"61-70","w",11,"115","Mischling klein",,,,"K",2006,"m","braun"
88191,"71-80","w",9,"92","Appenzeller",,"Entlebucher Sennenhund",,"I",2004,"w","tricolor"
88193,"61-70","w",12,"122","Riesenschnauzer",,,,"I",2004,"m","schwarz"
88196,"71-80","w",11,"111","Schäfer",,,,"I",2004,"w","schwarz/gelb"
88201,"51-60","w",11,"115","Mischling klein",,,,"K",2011,"m","schwarz/braun"
88204,"51-60","m",5,"51","Collie",,,,"I",2013,"m","tricolor"
88204,"51-60","m",5,"51","Deutscher Schäfer",,,,"I",2010,"w","schwarz"
88209,"41-50","m",10,"101","Labrador Retriever","Mischling",,,"I",2012,"m","schwarz"
88217,"41-50","m",6,"63","Rhodesian Ridgeback",,,,"I",2004,"m","hellbraun"
88218,"51-60","w",4,"42","Collie","Mischling",,,"I",2004,"w","weiss/schwarz/braun"
88219,"71-80","w",7,"74","Cavalier King Charles Spaniel",,,,"K",2003,"w","weiss/schwarz/braun"
